********************************************************************************

                  This is the radiation.data file (fort.4)
                             for NEQAIRv14.0

 Free-Free data are not listed here but are in data statements in sub. ffdata.
********************************************************************************
Comments and references for atomic N
As many lines as needed.
read format(e10.0,2e6.0,e7.0,e9.0,e10.0,e10.0,1x,a4,a3,1x,a4,a3,2e3.0)
EeeeeeeeeeFfffffFfffffFffffffFffffffffEeeeeeeeeeFfffffffffxAaaaAaaxAaaaAaaFffFff
********************************************************************************
                            Atomic Lines for:
N
(Stark Gam & exp)   gl     gu    Eu       Aul      lambda    lower   upper QSS l u 
 0.000E+00 0.000   4.0    2.0 120311.2  0.112E+09    989.34  2p3 2D  3d  2P  2. 22.
 0.000E+00 0.000   4.0    4.0 120309.6  0.109E+08    989.35  2p3 2D  3d  2P  2. 22.
 0.000E+00 0.000   6.0    4.0 120155.8  0.249E+08    990.77  2p3 2D  3d  2D  2. 22.
 0.000E+00 0.000   6.0    6.0 120150.1  0.235E+09    990.83  2p3 2D  3d  2D  2. 22.
 0.000E+00 0.000   4.0    4.0 120155.8  0.226E+09    990.86  2p3 2D  3d  2D  2. 22.
 0.000E+00 0.000   4.0    6.0 120150.1  0.165E+08    990.91  2p3 2D  3d  2D  2. 22.
 0.000E+00 0.000   6.0    4.0 119210.0  0.392E+07   1000.15  2p3 2D  4s  2D  2. 22.
 0.000E+00 0.000   6.0    6.0 119210.0  0.372E+08   1000.15  2p3 2D  4s  2D  2. 22.
 0.000E+00 0.000   4.0    6.0 119210.0  0.272E+07   1000.23  2p3 2D  4s  2D  2. 22.
 0.000E+00 0.000   4.0    4.0 119210.0  0.362E+08   1000.23  2p3 2D  4s  2D  2. 22.
 0.000E+00 0.000   4.0    4.0  99663.9  0.186E+03   1003.37  2p3 4S  3s  2D  1. 99.
 0.000E+00 0.000   4.0    6.0  99663.4  0.840E+03   1003.38  2p3 4S  3s  2D  1. 99.
 0.000E+00 0.000   6.0    8.0 112891.2  0.353E+08   1067.61  2p3 2D  5d  2F  2. 16.
 0.000E+00 0.000   6.0    6.0 112812.5  0.234E+07   1068.51  2p3 2D  5d  2F  2. 16.
 0.000E+00 0.000   4.0    6.0 112812.5  0.328E+08   1068.61  2p3 2D  5d  2F  2. 16.
 0.000E+00 0.000   4.0    6.0 121200.5  0.126E+09   1082.71  2p3 2P  2p4 2D  3. 22.
 0.000E+00 0.000   2.0    2.0 120566.0  0.655E+08   1090.19  2p3 2P  3d  2S  3. 22.
 0.000E+00 0.000   4.0    2.0 120566.0  0.131E+09   1090.20  2p3 2P  3d  2S  3. 22.
 0.000E+00 0.000   2.0    2.0 120311.2  0.788E+08   1093.23  2p3 2P  3d  2P  3. 22.
 0.000E+00 0.000   4.0    2.0 120311.2  0.385E+08   1093.23  2p3 2P  3d  2P  3. 22.
 0.000E+00 0.000   2.0    4.0 120309.6  0.199E+08   1093.25  2p3 2P  3d  2P  3. 22.
 0.000E+00 0.000   4.0    4.0 120309.6  0.996E+08   1093.25  2p3 2P  3d  2P  3. 22.
 0.000E+00 0.000   2.0    4.0 120155.8  0.115E+07   1095.09  2p3 2P  3d  2D  3. 22.
 0.000E+00 0.000   4.0    6.0 120150.1  0.140E+07   1095.16  2p3 2P  3d  2D  3. 22.
 0.000E+00 0.000   6.0    8.0 110362.5  0.635E+08   1097.24  2p3 2D  4d  2F  2. 13.
 0.000E+00 0.000   6.0    6.0 110286.3  0.423E+07   1098.16  2p3 2D  4d  2F  2. 13.
 0.000E+00 0.000   4.0    6.0 110286.3  0.591E+08   1098.26  2p3 2D  4d  2F  2. 13.
 1.082E-02 0.289   6.0    4.0 110103.8  0.360E+08   1100.36  2p3 2D  5s  2P  2. 12.
 1.082E-02 0.289   4.0    4.0 110103.8  0.400E+07   1100.46  2p3 2D  5s  2P  2. 12.
 1.082E-02 0.289   4.0    2.0 110035.7  0.399E+08   1101.29  2p3 2D  5s  2P  2. 12.
 0.000E+00 0.000   2.0    4.0 119210.0  0.304E+07   1106.55  2p3 2P  4s  2D  3. 22.
 0.000E+00 0.000   4.0    4.0 119210.0  0.739E+06   1106.55  2p3 2P  4s  2D  3. 22.
