********************************************************************************

                  This is the radiation.data file (fort.4)
                             for NEQAIRv14.0

Comments and references for N2+ 1-

August 2, 2008. Dinesh K. Prabhu, ELORET Corp.
Removed Christophe Laux's data from the original file and replaced with
data from Gilmore, F R, Laher, R R, and Espy, P J, "Franck-Condon factors,
r-centroids, electronic transition moments, and Einstein coefficients for many
nitrogen and oxygen band systems," J. Phys. Chem. Ref. Data, Vol.21, p.1005, 1992.
********************************************************************************
                  Upper Lower States
N2+ 1-              3    1           band                 write format
  vu   vl     qvv   re [atomic]  origin [Ang] (2f5.1,1x,1pe9.3,1x,e9.3,0pf12.3)
  8.0  2.0 1.000E+00 2.519E-03       0.000
  9.0  2.0 1.000E+00 3.012E-04       0.000
 10.0  2.0 1.000E+00 1.448E-05       0.000
 11.0  2.0 1.000E+00 1.000E-14       0.000
 12.0  2.0 1.000E+00 1.000E-14       0.000
 13.0  2.0 1.000E+00 6.109E-08       0.000
 14.0  2.0 1.000E+00 9.062E-08       0.000
 15.0  2.0 1.000E+00 8.792E-08       0.000
  0.0  3.0 1.000E+00 7.492E-02       0.000
  1.0  3.0 1.000E+00 1.244E-01       0.000
  2.0  3.0 1.000E+00 3.981E-02       0.000
  3.0  3.0 1.000E+00 1.033E-01       0.000
  4.0  3.0 1.000E+00 2.110E-02       0.000
  5.0  3.0 1.000E+00 1.181E-01       0.000
  6.0  3.0 1.000E+00 1.084E-01       0.000
  7.0  3.0 1.000E+00 5.592E-02       0.000
  8.0  3.0 1.000E+00 1.871E-02       0.000
  9.0  3.0 1.000E+00 4.079E-03       0.000
 10.0  3.0 1.000E+00 5.205E-04       0.000
 11.0  3.0 1.000E+00 2.514E-05       0.000
 12.0  3.0 1.000E+00 1.000E-14       0.000
 13.0  3.0 1.000E+00 1.620E-10       0.000
 14.0  3.0 1.000E+00 2.316E-07       0.000
 15.0  3.0 1.000E+00 2.256E-07       0.000
  0.0  4.0 1.000E+00 4.564E-02       0.000
  1.0  4.0 1.000E+00 1.035E-01       0.000
  2.0  4.0 1.000E+00 9.825E-02       0.000
  3.0  4.0 1.000E+00 2.015E-02       0.000
  4.0  4.0 1.000E+00 1.018E-01       0.000
  5.0  4.0 1.000E+00 2.662E-02       0.000
  6.0  4.0 1.000E+00 9.351E-02       0.000
  7.0  4.0 1.000E+00 1.150E-01       0.000
  8.0  4.0 1.000E+00 6.928E-02       0.000
  9.0  4.0 1.000E+00 2.571E-02       0.000
 10.0  4.0 1.000E+00 6.050E-03       0.000
 11.0  4.0 1.000E+00 8.047E-04       0.000
 12.0  4.0 1.000E+00 3.948E-05       0.000
 13.0  4.0 1.000E+00 1.593E-33       0.000
 14.0  4.0 1.000E+00 9.840E-08       0.000
 15.0  4.0 1.000E+00 4.035E-07       0.000
  0.0  5.0 1.000E+00 2.680E-02       0.000
  1.0  5.0 1.000E+00 7.485E-02       0.000
  2.0  5.0 1.000E+00 1.078E-01       0.000
  3.0  5.0 1.000E+00 5.670E-02       0.000
  4.0  5.0 1.000E+00 6.155E-02       0.000
  5.0  5.0 1.000E+00 8.004E-02       0.000
  6.0  5.0 1.000E+00 6.098E-02       0.000
  7.0  5.0 1.000E+00 6.341E-02       0.000
  8.0  5.0 1.000E+00 1.145E-01       0.000
  9.0  5.0 1.000E+00 8.031E-02       0.000
 10.0  5.0 1.000E+00 3.294E-02       0.000
 11.0  5.0 1.000E+00 8.367E-03       0.000
 12.0  5.0 1.000E+00 1.168E-03       0.000
 13.0  5.0 1.000E+00 5.769E-05       0.000
 14.0  5.0 1.000E+00 3.804E-13       0.000
 15.0  5.0 1.000E+00 1.620E-07       0.000
  0.0  6.0 1.000E+00 1.541E-02       0.000
  1.0  6.0 1.000E+00 5.006E-02       0.000
